date,store_id,item_id,sales,promotion,holiday
2023-07-03,2,A,58,0,0
2023-07-04,2,A,49,0,0
2023-07-05,2,A,53,0,0
2023-07-06,2,A,40,0,0
2023-07-07,2,A,53,0,0
2023-07-08,2,A,62,0,0
2023-07-09,2,A,63,0,0
2023-07-10,2,A,77,1,0
2023-07-11,2,A,76,1,0
2023-07-12,2,A,48,0,0
2023-07-13,2,A,48,0,0
2023-07-14,2,A,46,0,0
2023-07-15,2,A,59,0,0
2023-07-16,2,A,92,1,0
2023-07-17,2,A,55,0,0
2023-07-18,2,A,50,0,0
2023-07-19,2,A,83,1,0
2023-07-20,2,A,54,0,0
2023-07-21,2,A,53,0,0
2023-07-22,2,A,61,0,0
2023-07-23,2,A,61,0,0
2023-07-24,2,A,51,0,0
2023-07-25,2,A,51,0,0
2023-07-26,2,A,74,1,0
2023-07-27,2,A,53,0,0
2023-07-28,2,A,52,0,0
2023-07-29,2,A,67,0,0
2023-07-30,2,A,72,0,0
2023-07-31,2,A,60,0,0
2023-08-01,2,A,51,0,0
2023-08-02,2,A,50,0,0
2023-08-03,2,A,86,1,0
2023-08-04,2,A,52,0,0
2023-08-05,2,A,70,0,0
2023-08-06,2,A,63,0,0
2023-08-07,2,A,47,0,0
2023-08-08,2,A,50,0,0
2023-08-09,2,A,52,0,0
2023-08-10,2,A,52,0,0
2023-08-11,2,A,49,0,0
2023-08-12,2,A,103,1,0
2023-08-13,2,A,69,0,0
2023-08-14,2,A,59,0,0
2023-08-15,2,A,48,0,0
2023-08-16,2,A,55,0,0
2023-08-17,2,A,51,0,0
2023-08-18,2,A,49,0,0
2023-08-19,2,A,95,1,0
2023-08-20,2,A,68,0,0
2023-08-21,2,A,76,1,0
2023-08-22,2,A,78,1,0
2023-08-23,2,A,46,0,0
2023-08-24,2,A,78,1,0
2023-08-25,2,A,52,0,0
2023-08-26,2,A,71,0,0
2023-08-27,2,A,75,0,0
2023-08-28,2,A,54,0,0
2023-08-29,2,A,49,0,0
2023-08-30,2,A,53,0,0
2023-08-31,2,A,51,0,0
2023-09-01,2,A,54,0,0
2023-09-02,2,A,60,0,0
2023-09-03,2,A,107,1,0
2023-09-04,2,A,74,1,0
2023-09-05,2,A,48,0,0
2023-09-06,2,A,52,0,0
2023-09-07,2,A,51,0,0
2023-09-08,2,A,54,0,0
2023-09-09,2,A,68,0,0
2023-09-10,2,A,72,0,0
2023-09-11,2,A,77,1,0
2023-09-12,2,A,53,0,0
2023-09-13,2,A,60,0,0
2023-09-14,2,A,48,0,0
2023-09-15,2,A,47,0,0
2023-09-16,2,A,68,0,0
2023-09-17,2,A,60,0,0
2023-09-18,2,A,48,0,0
2023-09-19,2,A,73,1,0
2023-09-20,2,A,41,0,0
2023-09-21,2,A,49,0,0
2023-09-22,2,A,51,0,0
2023-09-23,2,A,65,0,0
2023-09-24,2,A,62,0,0
2023-09-25,2,A,68,1,0
2023-09-26,2,A,50,0,0
2023-09-27,2,A,51,0,0
2023-09-28,2,A,44,0,0
2023-09-29,2,A,50,0,0
2023-09-30,2,A,68,0,0
2023-10-01,2,A,104,1,0
2023-10-02,2,A,55,0,0
2023-10-03,2,A,57,0,0
2023-10-04,2,A,49,0,0
2023-10-05,2,A,76,1,0
2023-10-06,2,A,74,1,0
2023-10-07,2,A,68,0,0
2023-10-08,2,A,76,0,0
2023-10-09,2,A,78,1,0
2023-10-10,2,A,41,0,0
2023-10-11,2,A,46,0,0
2023-10-12,2,A,52,0,0
2023-10-13,2,A,66,1,0
2023-10-14,2,A,70,0,0
2023-10-15,2,A,63,0,0
2023-10-16,2,A,57,0,0
2023-10-17,2,A,58,0,0
2023-10-18,2,A,77,1,0
2023-10-19,2,A,52,0,0
2023-10-20,2,A,79,1,0
2023-10-21,2,A,70,0,0
2023-10-22,2,A,68,0,0
2023-10-23,2,A,80,1,0
2023-10-24,2,A,47,0,0
2023-10-25,2,A,49,0,0
2023-10-26,2,A,52,0,0
2023-10-27,2,A,53,0,0
2023-10-28,2,A,77,0,0
2023-10-29,2,A,71,0,0
2023-10-30,2,A,47,0,0
2023-10-31,2,A,52,0,0
2023-11-01,2,A,51,0,0
2023-11-02,2,A,52,0,0
2023-11-03,2,A,54,0,0
2023-11-04,2,A,67,0,0
2023-11-05,2,A,75,0,0
2023-11-06,2,A,74,1,0
2023-11-07,2,A,53,0,0
2023-11-08,2,A,62,0,0
2023-11-09,2,A,50,0,0
2023-11-10,2,A,50,0,0
2023-11-11,2,A,113,1,0
2023-11-12,2,A,71,0,0
2023-11-13,2,A,53,0,0
2023-11-14,2,A,80,1,0
2023-11-15,2,A,59,0,0
2023-11-16,2,A,51,0,0
2023-11-17,2,A,74,1,0
2023-11-18,2,A,64,0,0
2023-11-19,2,A,71,0,0
2023-11-20,2,A,77,1,0
2023-11-21,2,A,54,0,0
2023-11-22,2,A,48,0,0
2023-11-23,2,A,56,0,0
2023-11-24,2,A,64,0,0
2023-11-25,2,A,71,0,0
2023-11-26,2,A,55,0,0
2023-11-27,2,A,60,0,0
2023-11-28,2,A,50,0,0
2023-11-29,2,A,45,0,0
2023-11-30,2,A,44,0,0
2023-12-01,2,A,65,0,0
2023-12-02,2,A,70,0,0
2023-12-03,2,A,67,0,0
2023-12-04,2,A,52,0,0
2023-12-05,2,A,46,0,0
2023-12-06,2,A,55,0,0
2023-12-07,2,A,57,0,0
2023-12-08,2,A,49,0,0
2023-12-09,2,A,72,0,0
2023-12-10,2,A,83,0,0
2023-12-11,2,A,58,0,0
2023-12-12,2,A,54,0,0
2023-12-13,2,A,48,0,0
2023-12-14,2,A,58,0,0
2023-12-15,2,A,56,0,0
2023-12-16,2,A,67,0,0
2023-12-17,2,A,108,1,0
2023-12-18,2,A,48,0,0
2023-12-19,2,A,55,0,0
2023-12-20,2,A,80,1,0
2023-12-21,2,A,90,1,0
2023-12-22,2,A,54,0,0
2023-12-23,2,A,82,0,0
2023-12-24,2,A,106,1,0
2023-12-25,2,A,112,0,1
2023-12-26,2,A,61,0,0
2023-12-27,2,A,58,0,0
2023-12-28,2,A,72,1,0
2023-12-29,2,A,57,0,0
2023-12-30,2,A,73,0,0
2023-12-31,2,A,99,1,0
2023-01-01,2,B,87,0,1
2023-01-02,2,B,43,1,0
2023-01-03,2,B,28,0,0
2023-01-04,2,B,30,0,0
2023-01-05,2,B,32,0,0
2023-01-06,2,B,35,0,0
2023-01-07,2,B,51,0,0
2023-01-08,2,B,42,0,0
2023-01-09,2,B,35,0,0
2023-01-10,2,B,36,0,0
2023-01-11,2,B,35,0,0
2023-01-12,2,B,27,0,0
2023-01-13,2,B,39,0,0
2023-01-14,2,B,47,0,0
2023-01-15,2,B,63,1,0
2023-01-16,2,B,27,0,0
2023-01-17,2,B,32,0,0
2023-01-18,2,B,24,0,0
2023-01-19,2,B,39,0,0
2023-01-20,2,B,29,0,0
2023-01-21,2,B,40,0,0
2023-01-22,2,B,70,1,0
2023-01-23,2,B,36,1,0
2023-01-24,2,B,55,1,0
2023-01-25,2,B,34,0,0
2023-01-26,2,B,40,0,0
2023-01-27,2,B,27,0,0
2023-01-28,2,B,43,0,0
2023-01-29,2,B,37,0,0
2023-01-30,2,B,38,0,0
2023-01-31,2,B,37,0,0
2023-02-01,2,B,57,1,0
2023-02-02,2,B,32,0,0
2023-02-03,2,B,43,0,0
2023-02-04,2,B,58,1,0
2023-02-05,2,B,42,0,0
2023-02-06,2,B,27,0,0
2023-02-07,2,B,33,0,0
2023-02-08,2,B,28,0,0
2023-02-09,2,B,38,0,0
2023-02-10,2,B,35,0,0
2023-02-11,2,B,37,0,0
2023-02-12,2,B,46,0,0
2023-02-13,2,B,40,0,0
2023-02-14,2,B,35,0,0
2023-02-15,2,B,25,0,0
2023-02-16,2,B,32,0,0
2023-02-17,2,B,36,0,0
2023-02-18,2,B,41,0,0
2023-02-19,2,B,37,0,0
2023-02-20,2,B,39,0,0
2023-02-21,2,B,31,0,0
2023-02-22,2,B,40,0,0
2023-02-23,2,B,46,1,0
2023-02-24,2,B,31,0,0
2023-02-25,2,B,61,1,0
2023-02-26,2,B,42,0,0
2023-02-27,2,B,35,0,0
2023-02-28,2,B,44,1,0
2023-03-01,2,B,27,0,0
2023-03-02,2,B,24,0,0
2023-03-03,2,B,40,1,0
2023-03-04,2,B,36,0,0
2023-03-05,2,B,40,0,0
2023-03-06,2,B,50,1,0
2023-03-07,2,B,51,1,0
2023-03-08,2,B,33,0,0
2023-03-09,2,B,40,0,0
2023-03-10,2,B,42,0,0
2023-03-11,2,B,41,0,0
2023-03-12,2,B,38,0,0
2023-03-13,2,B,44,0,0
2023-03-14,2,B,55,1,0
2023-03-15,2,B,38,0,0
2023-03-16,2,B,30,0,0
2023-03-17,2,B,37,0,0
2023-03-18,2,B,44,0,0
2023-03-19,2,B,43,0,0
2023-03-20,2,B,33,0,0
2023-03-21,2,B,35,0,0
2023-03-22,2,B,57,1,0
2023-03-23,2,B,44,0,0
2023-03-24,2,B,48,1,0
2023-03-25,2,B,44,0,0
2023-03-26,2,B,43,0,0
2023-03-27,2,B,52,1,0
2023-03-28,2,B,20,0,0
2023-03-29,2,B,49,1,0
2023-03-30,2,B,60,1,0
2023-03-31,2,B,46,1,0
2023-04-01,2,B,41,0,0
2023-04-02,2,B,40,0,0
2023-04-03,2,B,32,0,0
2023-04-04,2,B,44,1,0
2023-04-05,2,B,31,0,0
2023-04-06,2,B,35,0,0
2023-04-07,2,B,35,0,0
2023-04-08,2,B,45,0,0
2023-04-09,2,B,72,1,0
2023-04-10,2,B,36,0,0
2023-04-11,2,B,40,0,0
2023-04-12,2,B,62,1,0
2023-04-13,2,B,38,0,0
2023-04-14,2,B,27,0,0
2023-04-15,2,B,45,0,0
2023-04-16,2,B,44,0,0
2023-04-17,2,B,41,0,0
2023-04-18,2,B,33,0,0
2023-04-19,2,B,29,0,0
2023-04-20,2,B,31,0,0
2023-04-21,2,B,27,0,0
2023-04-22,2,B,29,0,0
2023-04-23,2,B,54,0,0
2023-04-24,2,B,51,1,0
2023-04-25,2,B,28,0,0
2023-04-26,2,B,42,0,0
2023-04-27,2,B,60,1,0
2023-04-28,2,B,34,0,0
2023-04-29,2,B,37,0,0
2023-04-30,2,B,42,0,0
2023-05-01,2,B,33,0,0
2023-05-02,2,B,34,0,0
2023-05-03,2,B,28,0,0
2023-05-04,2,B,39,0,0
2023-05-05,2,B,23,0,0
2023-05-06,2,B,50,0,0
2023-05-07,2,B,51,0,0
2023-05-08,2,B,32,0,0
2023-05-09,2,B,33,0,0
2023-05-10,2,B,41,0,0
2023-05-11,2,B,37,0,0
2023-05-12,2,B,32,0,0
2023-05-13,2,B,43,0,0
2023-05-14,2,B,47,0,0
2023-05-15,2,B,44,0,0
2023-05-16,2,B,50,1,0
2023-05-17,2,B,32,0,0
2023-05-18,2,B,34,0,0
2023-05-19,2,B,34,0,0
2023-05-20,2,B,46,0,0
2023-05-21,2,B,44,0,0
2023-05-22,2,B,40,0,0
2023-05-23,2,B,30,0,0
2023-05-24,2,B,36,0,0
2023-05-25,2,B,54,1,0
2023-05-26,2,B,30,0,0
2023-05-27,2,B,47,0,0
2023-05-28,2,B,47,0,0
2023-05-29,2,B,39,1,0
2023-05-30,2,B,29,0,0
2023-05-31,2,B,42,0,0
2023-06-01,2,B,31,0,0
2023-06-02,2,B,28,0,0
2023-06-03,2,B,35,0,0
2023-06-04,2,B,39,0,0
2023-06-05,2,B,34,0,0
2023-06-06,2,B,28,0,0
2023-06-07,2,B,38,0,0
2023-06-08,2,B,30,0,0
2023-06-09,2,B,36,0,0
2023-06-10,2,B,52,0,0
2023-06-11,2,B,52,0,0
2023-06-12,2,B,36,0,0
2023-06-13,2,B,29,0,0
2023-06-14,2,B,34,0,0
2023-06-15,2,B,36,0,0
2023-06-16,2,B,47,0,0
2023-06-17,2,B,36,0,0
2023-06-18,2,B,45,0,0
2023-06-19,2,B,38,0,0
2023-06-20,2,B,35,0,0
2023-06-21,2,B,36,0,0
2023-06-22,2,B,31,0,0
2023-06-23,2,B,39,0,0
2023-06-24,2,B,45,0,0
2023-06-25,2,B,46,0,0
2023-06-26,2,B,58,1,0
2023-06-27,2,B,33,0,0
2023-06-28,2,B,41,0,0
2023-06-29,2,B,46,1,0
2023-06-30,2,B,36,0,0
2023-07-01,2,B,41,0,0
2023-07-02,2,B,40,0,0
2023-07-03,2,B,44,0,0
2023-07-04,2,B,29,0,0
2023-07-05,2,B,35,0,0
2023-07-06,2,B,28,0,0
2023-07-07,2,B,41,0,0
2023-07-08,2,B,43,0,0
2023-07-09,2,B,51,0,0
2023-07-10,2,B,56,1,0
2023-07-11,2,B,46,0,0
2023-07-12,2,B,27,0,0
2023-07-13,2,B,30,0,0
2023-07-14,2,B,58,1,0
2023-07-15,2,B,47,0,0
2023-07-16,2,B,44,0,0
2023-07-17,2,B,45,0,0
2023-07-18,2,B,35,0,0
2023-07-19,2,B,31,0,0
2023-07-20,2,B,40,0,0
2023-07-21,2,B,35,0,0
2023-07-22,2,B,69,1,0
2023-07-23,2,B,49,0,0
2023-07-24,2,B,39,0,0
2023-07-25,2,B,48,1,0
2023-07-26,2,B,34,0,0
2023-07-27,2,B,28,0,0
2023-07-28,2,B,37,0,0
2023-07-29,2,B,55,0,0
2023-07-30,2,B,41,0,0
2023-07-31,2,B,28,0,0
2023-08-01,2,B,32,0,0
2023-08-02,2,B,34,0,0
2023-08-03,2,B,39,0,0
2023-08-04,2,B,51,1,0
2023-08-05,2,B,71,1,0
2023-08-06,2,B,44,0,0
2023-08-07,2,B,34,0,0
2023-08-08,2,B,31,0,0
2023-08-09,2,B,48,1,0
2023-08-10,2,B,57,1,0
2023-08-11,2,B,51,1,0
2023-08-12,2,B,48,0,0
2023-08-13,2,B,65,1,0
2023-08-14,2,B,35,0,0
2023-08-15,2,B,25,0,0
2023-08-16,2,B,34,0,0
2023-08-17,2,B,50,1,0
2023-08-18,2,B,60,1,0
2023-08-19,2,B,40,0,0
2023-08-20,2,B,69,1,0
2023-08-21,2,B,55,1,0
2023-08-22,2,B,41,0,0
2023-08-23,2,B,40,0,0
2023-08-24,2,B,35,0,0
2023-08-25,2,B,36,0,0
2023-08-26,2,B,52,0,0
2023-08-27,2,B,46,0,0
2023-08-28,2,B,37,0,0
2023-08-29,2,B,42,0,0
2023-08-30,2,B,48,0,0
2023-08-31,2,B,37,0,0
2023-09-01,2,B,57,1,0
2023-09-02,2,B,51,0,0
2023-09-03,2,B,76,1,0
2023-09-04,2,B,41,0,0
2023-09-05,2,B,51,1,0
2023-09-06,2,B,38,0,0
2023-09-07,2,B,59,1,0
2023-09-08,2,B,43,0,0
2023-09-09,2,B,46,0,0
2023-09-10,2,B,48,0,0
2023-09-11,2,B,38,0,0
2023-09-12,2,B,36,0,0
2023-09-13,2,B,37,0,0
2023-09-14,2,B,25,0,0
2023-09-15,2,B,71,1,0
2023-09-16,2,B,59,0,0
2023-09-17,2,B,70,1,0
2023-09-18,2,B,36,0,0
2023-09-19,2,B,28,0,0
2023-09-20,2,B,27,0,0
2023-09-21,2,B,39,0,0
2023-09-22,2,B,41,0,0
2023-09-23,2,B,51,0,0
2023-09-24,2,B,43,0,0
2023-09-25,2,B,40,0,0
2023-09-26,2,B,36,0,0
2023-09-27,2,B,34,0,0
2023-09-28,2,B,30,0,0
2023-09-29,2,B,33,0,0
2023-09-30,2,B,50,0,0
2023-10-01,2,B,49,0,0
2023-10-02,2,B,37,0,0
2023-10-03,2,B,25,0,0
2023-10-04,2,B,37,0,0
2023-10-05,2,B,33,0,0
2023-10-06,2,B,38,0,0
2023-10-07,2,B,78,1,0
2023-10-08,2,B,45,0,0
2023-10-09,2,B,37,0,0
2023-10-10,2,B,65,1,0
2023-10-11,2,B,56,1,0
2023-10-12,2,B,36,0,0
2023-10-13,2,B,51,1,0
2023-10-14,2,B,52,0,0
2023-10-15,2,B,67,1,0
2023-10-16,2,B,43,0,0
2023-10-17,2,B,40,0,0
2023-10-18,2,B,34,0,0
2023-10-19,2,B,51,1,0
2023-10-20,2,B,33,0,0
2023-10-21,2,B,39,0,0
2023-10-22,2,B,50,0,0
2023-10-23,2,B,26,0,0
2023-10-24,2,B,36,0,0
2023-10-25,2,B,55,1,0
2023-10-26,2,B,35,0,0
2023-10-27,2,B,39,0,0
2023-10-28,2,B,45,0,0
2023-10-29,2,B,49,0,0
2023-10-30,2,B,43,0,0
2023-10-31,2,B,58,1,0
2023-11-01,2,B,35,0,0
2023-11-02,2,B,56,1,0
2023-11-03,2,B,35,0,0
2023-11-04,2,B,72,1,0
2023-11-05,2,B,49,0,0
2023-11-06,2,B,30,0,0
2023-11-07,2,B,29,0,0
2023-11-08,2,B,33,0,0
2023-11-09,2,B,40,0,0
2023-11-10,2,B,40,0,0
2023-11-11,2,B,52,0,0
2023-11-12,2,B,44,0,0
2023-11-13,2,B,38,0,0
2023-11-14,2,B,35,0,0
2023-11-15,2,B,36,0,0
2023-11-16,2,B,35,0,0
2023-11-17,2,B,57,1,0
2023-11-18,2,B,45,0,0
2023-11-19,2,B,54,0,0
2023-11-20,2,B,43,0,0
2023-11-21,2,B,40,0,0
2023-11-22,2,B,42,0,0
2023-11-23,2,B,30,0,0
2023-11-24,2,B,43,0,0
2023-11-25,2,B,50,0,0
2023-11-26,2,B,46,0,0
2023-11-27,2,B,34,0,0
2023-11-28,2,B,45,0,0
2023-11-29,2,B,41,0,0
2023-11-30,2,B,56,1,0
2023-12-01,2,B,49,1,0
2023-12-02,2,B,55,0,0
2023-12-03,2,B,43,0,0
2023-12-04,2,B,36,0,0
2023-12-05,2,B,37,0,0
2023-12-06,2,B,34,0,0
2023-12-07,2,B,37,0,0
2023-12-08,2,B,37,0,0
2023-12-09,2,B,48,0,0
2023-12-10,2,B,51,0,0
2023-12-11,2,B,65,1,0
2023-12-12,2,B,31,0,0
2023-12-13,2,B,38,0,0
2023-12-14,2,B,51,1,0
2023-12-15,2,B,30,0,0
2023-12-16,2,B,54,0,0
2023-12-17,2,B,50,0,0
2023-12-18,2,B,30,0,0
2023-12-19,2,B,37,0,0
2023-12-20,2,B,48,1,0
2023-12-21,2,B,52,1,0
2023-12-22,2,B,27,0,0
2023-12-23,2,B,73,1,0
2023-12-24,2,B,53,0,0
2023-12-25,2,B,79,0,1
2023-12-26,2,B,36,0,0
2023-12-27,2,B,43,0,0
2023-12-28,2,B,64,1,0
2023-12-29,2,B,61,1,0
2023-12-30,2,B,72,1,0
2023-12-31,2,B,49,0,0
2023-01-01,2,C,85,0,1
2023-01-02,2,C,47,0,0
2023-01-03,2,C,29,0,0
2023-01-04,2,C,38,0,0
2023-01-05,2,C,32,0,0
2023-01-06,2,C,35,0,0
2023-01-07,2,C,33,0,0
2023-01-08,2,C,49,0,0
2023-01-09,2,C,64,1,0
2023-01-10,2,C,38,0,0
2023-01-11,2,C,21,0,0
2023-01-12,2,C,37,0,0
2023-01-13,2,C,28,0,0
2023-01-14,2,C,39,0,0
2023-01-15,2,C,49,0,0
2023-01-16,2,C,55,1,0
2023-01-17,2,C,39,0,0
2023-01-18,2,C,37,0,0
2023-01-19,2,C,35,0,0
2023-01-20,2,C,39,0,0
2023-01-21,2,C,38,0,0
2023-01-22,2,C,51,0,0
2023-01-23,2,C,28,0,0
2023-01-24,2,C,55,1,0
2023-01-25,2,C,42,0,0
2023-01-26,2,C,30,0,0
2023-01-27,2,C,57,1,0
2023-01-28,2,C,49,0,0
2023-01-29,2,C,46,0,0
2023-01-30,2,C,26,0,0
2023-01-31,2,C,55,1,0
2023-02-01,2,C,36,0,0
2023-02-02,2,C,40,0,0
2023-02-03,2,C,30,0,0
2023-02-04,2,C,52,0,0
2023-02-05,2,C,47,0,0
2023-02-06,2,C,35,0,0
2023-02-07,2,C,42,0,0
2023-02-08,2,C,40,0,0
2023-02-09,2,C,58,1,0
2023-02-10,2,C,31,0,0
2023-02-11,2,C,49,0,0
2023-02-12,2,C,38,0,0
2023-02-13,2,C,32,0,0
2023-02-14,2,C,32,0,0
2023-02-15,2,C,39,0,0
2023-02-16,2,C,41,0,0
2023-02-17,2,C,36,0,0
2023-02-18,2,C,68,1,0
2023-02-19,2,C,51,0,0
2023-02-20,2,C,36,0,0
2023-02-21,2,C,36,0,0
2023-02-22,2,C,51,1,0
2023-02-23,2,C,36,0,0
2023-02-24,2,C,30,0,0
2023-02-25,2,C,44,0,0
2023-02-26,2,C,54,0,0
2023-02-27,2,C,35,0,0
2023-02-28,2,C,39,0,0
2023-03-01,2,C,33,0,0
2023-03-02,2,C,61,1,0
2023-03-03,2,C,35,0,0
2023-03-04,2,C,54,0,0
2023-03-05,2,C,43,0,0
2023-03-06,2,C,52,1,0
2023-03-07,2,C,34,0,0
2023-03-08,2,C,34,0,0
2023-03-09,2,C,40,0,0
2023-03-10,2,C,40,0,0
2023-03-11,2,C,48,0,0
2023-03-12,2,C,50,0,0
2023-03-13,2,C,50,0,0
2023-03-14,2,C,38,0,0
2023-03-15,2,C,40,0,0
2023-03-16,2,C,32,0,0
2023-03-17,2,C,33,0,0
2023-03-18,2,C,41,0,0
2023-03-19,2,C,48,0,0
2023-03-20,2,C,36,0,0
2023-03-21,2,C,28,0,0
2023-03-22,2,C,37,0,0
2023-03-23,2,C,38,0,0
2023-03-24,2,C,60,1,0
2023-03-25,2,C,45,0,0
2023-03-26,2,C,51,0,0
2023-03-27,2,C,39,0,0
2023-03-28,2,C,39,0,0
2023-03-29,2,C,32,0,0
2023-03-30,2,C,36,0,0
2023-03-31,2,C,42,0,0
2023-04-01,2,C,52,0,0
2023-04-02,2,C,40,0,0
2023-04-03,2,C,40,0,0
2023-04-04,2,C,50,1,0
2023-04-05,2,C,47,1,0
2023-04-06,2,C,35,0,0
2023-04-07,2,C,57,1,0
2023-04-08,2,C,50,0,0
2023-04-09,2,C,40,0,0
2023-04-10,2,C,32,0,0
2023-04-11,2,C,45,0,0
2023-04-12,2,C,30,0,0
2023-04-13,2,C,33,0,0
2023-04-14,2,C,41,1,0
2023-04-15,2,C,57,0,0
2023-04-16,2,C,42,0,0
2023-04-17,2,C,32,0,0
2023-04-18,2,C,28,0,0
2023-04-19,2,C,36,0,0
2023-04-20,2,C,35,0,0
2023-04-21,2,C,44,0,0
2023-04-22,2,C,79,1,0
2023-04-23,2,C,58,0,0
2023-04-24,2,C,40,0,0
2023-04-25,2,C,31,0,0
2023-04-26,2,C,37,0,0
2023-04-27,2,C,32,0,0
2023-04-28,2,C,30,0,0
2023-04-29,2,C,57,0,0
2023-04-30,2,C,52,0,0
2023-05-01,2,C,40,0,0
2023-05-02,2,C,29,0,0
2023-05-03,2,C,57,1,0
2023-05-04,2,C,35,0,0
2023-05-05,2,C,38,0,0
2023-05-06,2,C,63,1,0
2023-05-07,2,C,51,0,0
2023-05-08,2,C,26,0,0
2023-05-09,2,C,36,0,0
2023-05-10,2,C,39,0,0
2023-05-11,2,C,41,0,0
2023-05-12,2,C,58,1,0
2023-05-13,2,C,51,0,0
2023-05-14,2,C,50,0,0
2023-05-15,2,C,33,0,0
2023-05-16,2,C,29,0,0
2023-05-17,2,C,62,1,0
2023-05-18,2,C,45,0,0
2023-05-19,2,C,36,0,0
2023-05-20,2,C,70,1,0
2023-05-21,2,C,39,0,0
2023-05-22,2,C,35,0,0
2023-05-23,2,C,33,0,0
2023-05-24,2,C,31,0,0
2023-05-25,2,C,44,0,0
2023-05-26,2,C,41,0,0
2023-05-27,2,C,52,0,0
2023-05-28,2,C,48,0,0
2023-05-29,2,C,33,0,0
2023-05-30,2,C,38,0,0
2023-05-31,2,C,38,0,0
2023-06-01,2,C,48,1,0
2023-06-02,2,C,41,0,0
2023-06-03,2,C,49,0,0
2023-06-04,2,C,74,1,0
2023-06-05,2,C,53,1,0
2023-06-06,2,C,27,0,0
2023-06-07,2,C,55,1,0
2023-06-08,2,C,60,1,0
2023-06-09,2,C,65,1,0
2023-06-10,2,C,57,0,0
2023-06-11,2,C,47,0,0
2023-06-12,2,C,37,0,0
2023-06-13,2,C,43,0,0
2023-06-14,2,C,34,0,0
2023-06-15,2,C,31,0,0
2023-06-16,2,C,39,0,0
2023-06-17,2,C,51,0,0
2023-06-18,2,C,49,0,0
2023-06-19,2,C,36,0,0
2023-06-20,2,C,40,0,0
2023-06-21,2,C,55,1,0
2023-06-22,2,C,37,0,0
2023-06-23,2,C,37,0,0
2023-06-24,2,C,51,0,0
2023-06-25,2,C,46,0,0
2023-06-26,2,C,58,1,0
2023-06-27,2,C,27,0,0
2023-06-28,2,C,33,0,0
2023-06-29,2,C,41,0,0
2023-06-30,2,C,36,0,0
2023-07-01,2,C,48,0,0
2023-07-02,2,C,54,0,0
2023-07-03,2,C,64,1,0
2023-07-04,2,C,42,0,0
2023-07-05,2,C,38,0,0
2023-07-06,2,C,36,0,0
2023-07-07,2,C,35,0,0
2023-07-08,2,C,51,0,0
2023-07-09,2,C,45,0,0
2023-07-10,2,C,43,0,0
2023-07-11,2,C,41,0,0
2023-07-12,2,C,56,1,0
2023-07-13,2,C,36,0,0
2023-07-14,2,C,36,0,0
2023-07-15,2,C,74,1,0
2023-07-16,2,C,50,0,0
2023-07-17,2,C,39,0,0
2023-07-18,2,C,46,0,0
2023-07-19,2,C,39,0,0
2023-07-20,2,C,36,0,0
2023-07-21,2,C,45,0,0
2023-07-22,2,C,75,1,0
2023-07-23,2,C,38,0,0
2023-07-24,2,C,46,0,0
2023-07-25,2,C,53,1,0
2023-07-26,2,C,40,0,0
2023-07-27,2,C,38,0,0
2023-07-28,2,C,38,0,0
2023-07-29,2,C,46,0,0
2023-07-30,2,C,45,0,0
2023-07-31,2,C,43,0,0
2023-08-01,2,C,39,0,0
2023-08-02,2,C,37,0,0
2023-08-03,2,C,57,1,0
2023-08-04,2,C,44,0,0
2023-08-05,2,C,46,0,0
2023-08-06,2,C,57,0,0
2023-08-07,2,C,40,0,0
2023-08-08,2,C,37,0,0
2023-08-09,2,C,36,0,0
2023-08-10,2,C,35,0,0
2023-08-11,2,C,55,1,0
2023-08-12,2,C,54,0,0
2023-08-13,2,C,71,1,0
2023-08-14,2,C,58,1,0
2023-08-15,2,C,59,1,0
2023-08-16,2,C,34,0,0
2023-08-17,2,C,32,0,0
2023-08-18,2,C,29,0,0
2023-08-19,2,C,51,0,0
2023-08-20,2,C,42,0,0
2023-08-21,2,C,48,0,0
2023-08-22,2,C,41,0,0
2023-08-23,2,C,30,0,0
2023-08-24,2,C,57,1,0
2023-08-25,2,C,37,0,0
2023-08-26,2,C,52,0,0
2023-08-27,2,C,49,0,0
2023-08-28,2,C,30,0,0
2023-08-29,2,C,32,0,0
2023-08-30,2,C,64,1,0
2023-08-31,2,C,37,0,0
2023-09-01,2,C,39,0,0
2023-09-02,2,C,55,0,0
2023-09-03,2,C,48,0,0
2023-09-04,2,C,50,1,0
2023-09-05,2,C,39,0,0
2023-09-06,2,C,40,0,0
2023-09-07,2,C,35,0,0
2023-09-08,2,C,33,0,0
2023-09-09,2,C,82,1,0
2023-09-10,2,C,53,0,0
2023-09-11,2,C,36,0,0
2023-09-12,2,C,33,0,0
2023-09-13,2,C,42,0,0
2023-09-14,2,C,58,1,0
2023-09-15,2,C,55,1,0
2023-09-16,2,C,80,1,0
2023-09-17,2,C,36,0,0
2023-09-18,2,C,58,1,0
2023-09-19,2,C,41,0,0
2023-09-20,2,C,42,0,0
2023-09-21,2,C,46,0,0
2023-09-22,2,C,51,1,0
2023-09-23,2,C,46,0,0
2023-09-24,2,C,55,0,0
2023-09-25,2,C,41,0,0
2023-09-26,2,C,44,0,0
2023-09-27,2,C,36,0,0
2023-09-28,2,C,39,0,0
2023-09-29,2,C,39,0,0
2023-09-30,2,C,53,0,0
2023-10-01,2,C,53,0,0
2023-10-02,2,C,43,0,0
