date,store_id,item_id,sales,promotion,holiday,lag_1,lag_7,rolling_mean_7,day_of_week,month
2023-07-03,2,A,58,0,0,42.0,42.0,46.285714285714285,0,7
2023-07-04,2,D,23,0,0,58.0,40.0,43.857142857142854,1,7
2023-07-04,1,B,54,0,0,23.0,40.0,45.857142857142854,1,7
2023-07-04,2,B,29,0,0,54.0,36.0,44.857142857142854,1,7
2023-07-04,1,D,41,1,0,29.0,44.0,44.42857142857143,1,7
2023-07-04,3,A,22,0,0,41.0,64.0,38.42857142857143,1,7
2023-07-04,2,A,49,0,0,22.0,42.0,39.42857142857143,1,7
2023-07-04,1,A,30,0,0,49.0,58.0,35.42857142857143,1,7
2023-07-04,2,C,42,0,0,30.0,23.0,38.142857142857146,1,7
2023-07-04,3,D,38,0,0,42.0,54.0,35.857142857142854,1,7
2023-07-04,3,B,48,1,0,38.0,29.0,38.57142857142857,1,7
2023-07-04,1,C,46,0,0,48.0,41.0,39.285714285714285,1,7
2023-07-04,3,C,33,0,0,46.0,22.0,40.857142857142854,1,7
2023-07-05,3,C,46,0,0,33.0,49.0,40.42857142857143,2,7
2023-07-05,3,B,42,0,0,46.0,30.0,42.142857142857146,2,7
2023-07-05,2,D,32,0,0,42.0,42.0,40.714285714285715,2,7
2023-07-05,2,B,35,0,0,32.0,38.0,40.285714285714285,2,7
2023-07-05,3,D,42,0,0,35.0,48.0,39.42857142857143,2,7
2023-07-05,1,D,23,0,0,42.0,46.0,36.142857142857146,2,7
2023-07-05,3,A,39,0,0,23.0,33.0,37.0,2,7
2023-07-05,1,B,47,0,0,39.0,46.0,37.142857142857146,2,7
2023-07-05,2,C,38,0,0,47.0,42.0,36.57142857142857,2,7
2023-07-05,1,A,28,0,0,38.0,32.0,36.0,2,7
2023-07-05,1,C,49,0,0,28.0,35.0,38.0,2,7
2023-07-05,2,A,53,0,0,49.0,42.0,39.57142857142857,2,7
2023-07-06,2,C,36,0,0,53.0,23.0,41.42857142857143,3,7
2023-07-06,2,D,28,1,0,36.0,39.0,39.857142857142854,3,7
2023-07-06,3,A,30,0,0,28.0,47.0,37.42857142857143,3,7
2023-07-06,2,A,40,0,0,30.0,38.0,37.714285714285715,3,7
2023-07-06,3,C,58,1,0,40.0,28.0,42.0,3,7
2023-07-06,3,B,36,0,0,58.0,49.0,40.142857142857146,3,7
2023-07-06,1,C,41,0,0,36.0,53.0,38.42857142857143,3,7
2023-07-06,2,B,28,0,0,41.0,36.0,37.285714285714285,3,7
2023-07-06,1,A,24,0,0,28.0,28.0,36.714285714285715,3,7
2023-07-06,1,B,59,0,0,24.0,30.0,40.857142857142854,3,7
2023-07-06,3,D,36,0,0,59.0,40.0,40.285714285714285,3,7
2023-07-06,1,D,18,0,0,36.0,58.0,34.57142857142857,3,7
2023-07-07,2,B,41,0,0,18.0,36.0,35.285714285714285,4,7
2023-07-07,3,C,37,0,0,41.0,41.0,34.714285714285715,4,7
2023-07-07,1,C,46,0,0,37.0,28.0,37.285714285714285,4,7
2023-07-07,1,B,51,0,0,46.0,24.0,41.142857142857146,4,7
2023-07-07,1,A,28,0,0,51.0,59.0,36.714285714285715,4,7
2023-07-07,2,A,53,0,0,28.0,36.0,39.142857142857146,4,7
2023-07-07,1,D,29,0,0,53.0,18.0,40.714285714285715,4,7
2023-07-07,3,D,55,1,0,29.0,41.0,42.714285714285715,4,7
2023-07-07,2,C,35,0,0,55.0,37.0,42.42857142857143,4,7
2023-07-07,3,A,24,0,0,35.0,46.0,39.285714285714285,4,7
2023-07-07,3,B,39,0,0,24.0,51.0,37.57142857142857,4,7
2023-07-07,2,D,23,0,0,39.0,28.0,36.857142857142854,4,7
2023-07-08,1,A,30,0,0,23.0,53.0,33.57142857142857,5,7
2023-07-08,3,B,45,0,0,30.0,29.0,35.857142857142854,5,7
2023-07-08,3,D,76,1,0,45.0,55.0,38.857142857142854,5,7
2023-07-08,3,C,43,0,0,76.0,35.0,40.0,5,7
2023-07-08,3,A,37,0,0,43.0,24.0,41.857142857142854,5,7
2023-07-08,1,C,66,0,0,37.0,39.0,45.714285714285715,5,7
2023-07-08,1,B,62,0,0,66.0,23.0,51.285714285714285,5,7
2023-07-08,2,D,43,1,0,62.0,30.0,53.142857142857146,5,7
2023-07-08,1,D,21,0,0,43.0,45.0,49.714285714285715,5,7
2023-07-08,2,C,51,0,0,21.0,76.0,46.142857142857146,5,7
2023-07-08,2,A,62,0,0,51.0,43.0,48.857142857142854,5,7
2023-07-08,2,B,43,0,0,62.0,37.0,49.714285714285715,5,7
2023-07-09,1,A,57,1,0,43.0,66.0,48.42857142857143,6,7
2023-07-09,3,D,58,0,0,57.0,62.0,47.857142857142854,6,7
2023-07-09,2,D,37,0,0,58.0,43.0,47.0,6,7
2023-07-09,3,C,48,0,0,37.0,21.0,50.857142857142854,6,7
2023-07-09,3,B,51,0,0,48.0,51.0,50.857142857142854,6,7
2023-07-09,2,C,45,0,0,51.0,62.0,48.42857142857143,6,7
2023-07-09,3,A,35,0,0,45.0,43.0,47.285714285714285,6,7
2023-07-09,2,B,51,0,0,35.0,57.0,46.42857142857143,6,7
2023-07-09,2,A,63,0,0,51.0,58.0,47.142857142857146,6,7
2023-07-09,1,D,48,1,0,63.0,37.0,48.714285714285715,6,7
2023-07-09,1,B,63,0,0,48.0,48.0,50.857142857142854,6,7
2023-07-09,1,C,57,0,0,63.0,51.0,51.714285714285715,6,7
2023-07-10,3,D,33,0,0,57.0,45.0,50.0,0,7
2023-07-10,2,A,77,1,0,33.0,35.0,56.0,0,7
2023-07-10,2,B,56,1,0,77.0,51.0,56.714285714285715,0,7
2023-07-10,1,D,21,0,0,56.0,63.0,50.714285714285715,0,7
2023-07-10,2,C,43,0,0,21.0,48.0,50.0,0,7
2023-07-10,1,B,41,0,0,43.0,63.0,46.857142857142854,0,7
2023-07-10,3,B,33,0,0,41.0,57.0,43.42857142857143,0,7
2023-07-10,3,A,48,1,0,33.0,33.0,45.57142857142857,0,7
2023-07-10,3,C,35,0,0,48.0,77.0,39.57142857142857,0,7
2023-07-10,1,A,37,0,0,35.0,56.0,36.857142857142854,0,7
2023-07-10,1,C,42,0,0,37.0,21.0,39.857142857142854,0,7
2023-07-10,2,D,39,1,0,42.0,43.0,39.285714285714285,0,7
2023-07-11,3,C,33,0,0,39.0,41.0,38.142857142857146,1,7
2023-07-11,1,D,32,0,0,33.0,33.0,38.0,1,7
2023-07-11,2,B,46,0,0,32.0,48.0,37.714285714285715,1,7
2023-07-11,1,B,48,0,0,46.0,35.0,39.57142857142857,1,7
2023-07-11,3,A,33,0,0,48.0,37.0,39.0,1,7
2023-07-11,1,A,45,1,0,33.0,42.0,39.42857142857143,1,7
2023-07-11,2,C,41,0,0,45.0,39.0,39.714285714285715,1,7
2023-07-11,2,A,76,1,0,41.0,33.0,45.857142857142854,1,7
2023-07-11,3,D,31,0,0,76.0,32.0,45.714285714285715,1,7
2023-07-11,2,D,38,1,0,31.0,46.0,44.57142857142857,1,7
2023-07-11,3,B,56,1,0,38.0,48.0,45.714285714285715,1,7
2023-07-11,1,C,45,0,0,56.0,33.0,47.42857142857143,1,7
2023-07-12,3,A,52,1,0,45.0,45.0,48.42857142857143,2,7
2023-07-12,3,D,39,0,0,52.0,41.0,48.142857142857146,2,7
2023-07-12,2,D,20,0,0,39.0,76.0,40.142857142857146,2,7
2023-07-12,1,C,52,0,0,20.0,31.0,43.142857142857146,2,7
2023-07-12,3,C,38,0,0,52.0,38.0,43.142857142857146,2,7
2023-07-12,2,B,27,0,0,38.0,56.0,39.0,2,7
2023-07-12,1,B,38,0,0,27.0,45.0,38.0,2,7
2023-07-12,1,D,43,1,0,38.0,52.0,36.714285714285715,2,7
2023-07-12,2,C,56,1,0,43.0,39.0,39.142857142857146,2,7
2023-07-12,2,A,48,0,0,56.0,20.0,43.142857142857146,2,7
2023-07-12,3,B,34,0,0,48.0,52.0,40.57142857142857,2,7
2023-07-12,1,A,29,0,0,34.0,38.0,39.285714285714285,2,7
2023-07-13,1,C,42,0,0,29.0,27.0,41.42857142857143,3,7
2023-07-13,2,B,30,0,0,42.0,38.0,40.285714285714285,3,7
2023-07-13,1,D,21,0,0,30.0,43.0,37.142857142857146,3,7
2023-07-13,2,C,36,0,0,21.0,56.0,34.285714285714285,3,7
2023-07-13,2,A,48,0,0,36.0,48.0,34.285714285714285,3,7
2023-07-13,3,B,35,0,0,48.0,34.0,34.42857142857143,3,7
2023-07-13,2,D,19,0,0,35.0,29.0,33.0,3,7
2023-07-13,3,A,30,0,0,19.0,42.0,31.285714285714285,3,7
2023-07-13,1,A,43,1,0,30.0,30.0,33.142857142857146,3,7
2023-07-13,1,B,54,0,0,43.0,21.0,37.857142857142854,3,7
2023-07-13,3,C,35,0,0,54.0,36.0,37.714285714285715,3,7
2023-07-13,3,D,27,0,0,35.0,48.0,34.714285714285715,3,7
2023-07-14,3,C,38,0,0,27.0,35.0,35.142857142857146,4,7
2023-07-14,3,B,41,0,0,38.0,19.0,38.285714285714285,4,7
2023-07-14,2,C,36,0,0,41.0,30.0,39.142857142857146,4,7
2023-07-14,1,D,20,0,0,36.0,43.0,35.857142857142854,4,7
2023-07-14,1,B,53,0,0,20.0,54.0,35.714285714285715,4,7
2023-07-14,1,C,40,0,0,53.0,35.0,36.42857142857143,4,7
2023-07-14,1,A,26,0,0,40.0,27.0,36.285714285714285,4,7
2023-07-14,3,A,50,1,0,26.0,38.0,38.0,4,7
2023-07-14,3,D,35,0,0,50.0,41.0,37.142857142857146,4,7
2023-07-14,2,A,46,0,0,35.0,36.0,38.57142857142857,4,7
2023-07-14,2,B,58,1,0,46.0,20.0,44.0,4,7
2023-07-14,2,D,27,0,0,58.0,53.0,40.285714285714285,4,7
2023-07-15,2,A,59,0,0,27.0,40.0,43.0,5,7
2023-07-15,1,D,49,1,0,59.0,26.0,46.285714285714285,5,7
2023-07-15,2,B,47,0,0,49.0,50.0,45.857142857142854,5,7
2023-07-15,3,B,43,0,0,47.0,35.0,47.0,5,7
2023-07-15,1,C,93,1,0,43.0,46.0,53.714285714285715,5,7
2023-07-15,2,D,32,0,0,93.0,58.0,50.0,5,7
2023-07-15,1,B,61,0,0,32.0,27.0,54.857142857142854,5,7
2023-07-15,1,A,49,1,0,61.0,59.0,53.42857142857143,5,7
2023-07-15,3,D,48,0,0,49.0,49.0,53.285714285714285,5,7
2023-07-15,3,A,48,0,0,48.0,47.0,53.42857142857143,5,7
2023-07-15,3,C,50,0,0,48.0,43.0,54.42857142857143,5,7
2023-07-15,2,C,74,1,0,50.0,93.0,51.714285714285715,5,7
2023-07-16,1,C,70,0,0,74.0,32.0,57.142857142857146,6,7
2023-07-16,3,B,49,0,0,70.0,61.0,55.42857142857143,6,7
2023-07-16,2,D,28,0,0,49.0,49.0,52.42857142857143,6,7
2023-07-16,3,C,51,0,0,28.0,48.0,52.857142857142854,6,7
2023-07-16,2,B,44,0,0,51.0,48.0,52.285714285714285,6,7
2023-07-16,1,D,46,1,0,44.0,50.0,51.714285714285715,6,7
2023-07-16,2,A,92,1,0,46.0,74.0,54.285714285714285,6,7
2023-07-16,2,C,50,0,0,92.0,70.0,51.42857142857143,6,7
2023-07-16,1,A,29,0,0,50.0,49.0,48.57142857142857,6,7
2023-07-16,3,D,70,1,0,29.0,28.0,54.57142857142857,6,7
2023-07-16,1,B,66,0,0,70.0,51.0,56.714285714285715,6,7
2023-07-16,3,A,38,0,0,66.0,44.0,55.857142857142854,6,7
2023-07-17,1,D,47,1,0,38.0,46.0,56.0,0,7
2023-07-17,2,A,55,0,0,47.0,92.0,50.714285714285715,0,7
2023-07-17,2,C,39,0,0,55.0,50.0,49.142857142857146,0,7
2023-07-17,3,B,43,0,0,39.0,29.0,51.142857142857146,0,7
2023-07-17,1,B,76,1,0,43.0,70.0,52.0,0,7
2023-07-17,2,D,25,0,0,76.0,66.0,46.142857142857146,0,7
2023-07-17,1,A,29,0,0,25.0,38.0,44.857142857142854,0,7
2023-07-17,1,C,37,0,0,29.0,47.0,43.42857142857143,0,7
2023-07-17,3,C,40,0,0,37.0,55.0,41.285714285714285,0,7
2023-07-17,3,A,21,0,0,40.0,39.0,38.714285714285715,0,7
2023-07-17,2,B,45,0,0,21.0,43.0,39.0,0,7
2023-07-17,3,D,44,0,0,45.0,76.0,34.42857142857143,0,7
2023-07-18,3,D,63,1,0,44.0,25.0,39.857142857142854,1,7
2023-07-18,3,A,36,0,0,63.0,29.0,40.857142857142854,1,7
2023-07-18,3,C,44,0,0,36.0,37.0,41.857142857142854,1,7
2023-07-18,1,C,50,0,0,44.0,40.0,43.285714285714285,1,7
2023-07-18,1,B,45,0,0,50.0,21.0,46.714285714285715,1,7
2023-07-18,2,D,24,0,0,45.0,45.0,43.714285714285715,1,7
2023-07-18,1,D,18,0,0,24.0,44.0,40.0,1,7
2023-07-18,2,B,35,0,0,18.0,63.0,36.0,1,7
2023-07-18,2,C,46,0,0,35.0,36.0,37.42857142857143,1,7
2023-07-18,1,A,41,1,0,46.0,44.0,37.0,1,7
2023-07-18,2,A,50,0,0,41.0,50.0,37.0,1,7
2023-07-18,3,B,41,0,0,50.0,45.0,36.42857142857143,1,7
2023-07-19,3,D,47,0,0,41.0,24.0,39.714285714285715,2,7
2023-07-19,1,B,49,0,0,47.0,18.0,44.142857142857146,2,7
2023-07-19,1,C,45,0,0,49.0,35.0,45.57142857142857,2,7
2023-07-19,3,B,33,0,0,45.0,46.0,43.714285714285715,2,7
2023-07-19,1,D,35,0,0,33.0,41.0,42.857142857142854,2,7
2023-07-19,2,A,83,1,0,35.0,50.0,47.57142857142857,2,7
2023-07-19,1,A,45,1,0,83.0,41.0,48.142857142857146,2,7
2023-07-19,2,B,31,0,0,45.0,47.0,45.857142857142854,2,7
2023-07-19,3,C,34,0,0,31.0,49.0,43.714285714285715,2,7
2023-07-19,3,A,45,0,0,34.0,45.0,43.714285714285715,2,7
2023-07-19,2,D,30,0,0,45.0,33.0,43.285714285714285,2,7
2023-07-19,2,C,39,0,0,30.0,35.0,43.857142857142854,2,7
2023-07-20,1,D,28,0,0,39.0,83.0,36.0,3,7
2023-07-20,1,A,35,0,0,28.0,45.0,34.57142857142857,3,7
2023-07-20,3,D,37,0,0,35.0,31.0,35.42857142857143,3,7
2023-07-20,2,A,54,0,0,37.0,34.0,38.285714285714285,3,7
2023-07-20,3,A,33,0,0,54.0,45.0,36.57142857142857,3,7
2023-07-20,1,B,51,0,0,33.0,30.0,39.57142857142857,3,7
2023-07-20,2,C,36,0,0,51.0,39.0,39.142857142857146,3,7
2023-07-20,2,B,40,0,0,36.0,28.0,40.857142857142854,3,7
2023-07-20,2,D,27,0,0,40.0,35.0,39.714285714285715,3,7
2023-07-20,3,C,38,0,0,27.0,37.0,39.857142857142854,3,7
2023-07-20,1,C,44,0,0,38.0,54.0,38.42857142857143,3,7
2023-07-20,3,B,57,1,0,44.0,33.0,41.857142857142854,3,7
2023-07-21,1,D,29,0,0,57.0,51.0,38.714285714285715,4,7
2023-07-21,3,D,57,1,0,29.0,36.0,41.714285714285715,4,7
2023-07-21,3,C,36,0,0,57.0,40.0,41.142857142857146,4,7
2023-07-21,1,B,49,0,0,36.0,27.0,44.285714285714285,4,7
2023-07-21,2,D,24,0,0,49.0,38.0,42.285714285714285,4,7
2023-07-21,3,A,34,0,0,24.0,44.0,40.857142857142854,4,7
2023-07-21,2,A,53,0,0,34.0,57.0,40.285714285714285,4,7
2023-07-21,1,A,24,0,0,53.0,29.0,39.57142857142857,4,7
2023-07-21,1,C,47,0,0,24.0,57.0,38.142857142857146,4,7
2023-07-21,3,B,28,0,0,47.0,36.0,37.0,4,7
2023-07-21,2,C,45,0,0,28.0,49.0,36.42857142857143,4,7
2023-07-21,2,B,35,0,0,45.0,24.0,38.0,4,7
2023-07-22,2,A,61,0,0,35.0,34.0,41.857142857142854,5,7
2023-07-22,1,D,35,0,0,61.0,53.0,39.285714285714285,5,7
2023-07-22,1,C,57,0,0,35.0,24.0,44.0,5,7
2023-07-22,3,C,45,0,0,57.0,47.0,43.714285714285715,5,7
2023-07-22,2,C,75,1,0,45.0,28.0,50.42857142857143,5,7
2023-07-22,2,B,69,1,0,75.0,45.0,53.857142857142854,5,7
2023-07-22,1,B,63,0,0,69.0,35.0,57.857142857142854,5,7
2023-07-22,3,D,46,0,0,63.0,61.0,55.714285714285715,5,7
2023-07-22,1,A,32,0,0,46.0,35.0,55.285714285714285,5,7
2023-07-22,3,A,42,0,0,32.0,57.0,53.142857142857146,5,7
2023-07-22,3,B,52,0,0,42.0,45.0,54.142857142857146,5,7
2023-07-22,2,D,50,1,0,52.0,75.0,50.57142857142857,5,7
2023-07-23,1,A,41,0,0,50.0,69.0,46.57142857142857,6,7
2023-07-23,1,D,26,0,0,41.0,63.0,41.285714285714285,6,7
2023-07-23,2,A,61,0,0,26.0,46.0,43.42857142857143,6,7
2023-07-23,3,A,42,0,0,61.0,32.0,44.857142857142854,6,7
2023-07-23,3,C,49,0,0,42.0,42.0,45.857142857142854,6,7
2023-07-23,2,D,51,1,0,49.0,52.0,45.714285714285715,6,7
2023-07-23,1,C,65,0,0,51.0,50.0,47.857142857142854,6,7
2023-07-23,2,C,38,0,0,65.0,41.0,47.42857142857143,6,7
2023-07-23,1,B,61,0,0,38.0,26.0,52.42857142857143,6,7
2023-07-23,3,B,60,0,0,61.0,61.0,52.285714285714285,6,7
2023-07-23,2,B,49,0,0,60.0,42.0,53.285714285714285,6,7
2023-07-23,3,D,54,0,0,49.0,49.0,54.0,6,7
2023-07-24,3,C,42,0,0,54.0,51.0,52.714285714285715,0,7
2023-07-24,1,D,30,0,0,42.0,65.0,47.714285714285715,0,7
2023-07-24,3,A,43,1,0,30.0,38.0,48.42857142857143,0,7
2023-07-24,1,C,65,1,0,43.0,61.0,49.0,0,7
2023-07-24,1,A,26,0,0,65.0,60.0,44.142857142857146,0,7
2023-07-24,2,C,46,0,0,26.0,49.0,43.714285714285715,0,7
2023-07-24,2,B,39,0,0,46.0,54.0,41.57142857142857,0,7
2023-07-24,2,A,51,0,0,39.0,42.0,42.857142857142854,0,7
2023-07-24,3,D,49,1,0,51.0,30.0,45.57142857142857,0,7
2023-07-24,1,B,49,0,0,49.0,43.0,46.42857142857143,0,7
2023-07-24,2,D,25,0,0,49.0,65.0,40.714285714285715,0,7
2023-07-24,3,B,38,0,0,25.0,26.0,42.42857142857143,0,7
2023-07-25,1,D,26,0,0,38.0,46.0,39.57142857142857,1,7
2023-07-25,2,C,53,1,0,26.0,39.0,41.57142857142857,1,7
2023-07-25,2,B,48,1,0,53.0,51.0,41.142857142857146,1,7
2023-07-25,2,A,51,0,0,48.0,49.0,41.42857142857143,1,7
2023-07-25,3,A,54,1,0,51.0,49.0,42.142857142857146,1,7
2023-07-25,1,C,75,1,0,54.0,25.0,49.285714285714285,1,7
2023-07-25,2,D,18,0,0,75.0,38.0,46.42857142857143,1,7
2023-07-25,3,D,36,0,0,18.0,26.0,47.857142857142854,1,7
2023-07-25,3,B,43,0,0,36.0,53.0,46.42857142857143,1,7
2023-07-25,3,C,57,1,0,43.0,48.0,47.714285714285715,1,7
2023-07-25,1,A,21,0,0,57.0,51.0,43.42857142857143,1,7
2023-07-25,1,B,48,0,0,21.0,54.0,42.57142857142857,1,7
2023-07-26,1,D,21,0,0,48.0,75.0,34.857142857142854,2,7
2023-07-26,3,B,48,1,0,21.0,18.0,39.142857142857146,2,7
2023-07-26,3,A,30,0,0,48.0,36.0,38.285714285714285,2,7
2023-07-26,1,C,48,0,0,30.0,43.0,39.0,2,7
2023-07-26,2,C,40,0,0,48.0,57.0,36.57142857142857,2,7
2023-07-26,2,A,74,1,0,40.0,21.0,44.142857142857146,2,7
2023-07-26,2,B,34,0,0,74.0,48.0,42.142857142857146,2,7
2023-07-26,3,C,38,0,0,34.0,21.0,44.57142857142857,2,7
2023-07-26,2,D,44,1,0,38.0,48.0,44.0,2,7
2023-07-26,3,D,43,0,0,44.0,30.0,45.857142857142854,2,7
2023-07-26,1,B,54,0,0,43.0,48.0,46.714285714285715,2,7
2023-07-26,1,A,32,0,0,54.0,40.0,45.57142857142857,2,7
2023-07-27,2,B,28,0,0,32.0,74.0,39.0,3,7
2023-07-27,2,D,36,0,0,28.0,34.0,39.285714285714285,3,7
2023-07-27,1,A,31,0,0,36.0,38.0,38.285714285714285,3,7
2023-07-27,3,A,28,0,0,31.0,44.0,36.0,3,7
2023-07-27,1,C,43,0,0,28.0,43.0,36.0,3,7
2023-07-27,1,D,32,0,0,43.0,54.0,32.857142857142854,3,7
2023-07-27,2,C,38,0,0,32.0,32.0,33.714285714285715,3,7
2023-07-27,1,B,58,0,0,38.0,28.0,38.0,3,7
2023-07-27,3,C,35,0,0,58.0,36.0,37.857142857142854,3,7
2023-07-27,3,B,31,0,0,35.0,31.0,37.857142857142854,3,7
2023-07-27,3,D,37,0,0,31.0,28.0,39.142857142857146,3,7
2023-07-27,2,A,53,0,0,37.0,43.0,40.57142857142857,3,7
2023-07-28,3,C,36,0,0,53.0,32.0,41.142857142857146,4,7
2023-07-28,2,D,31,0,0,36.0,38.0,40.142857142857146,4,7
2023-07-28,3,B,35,0,0,31.0,58.0,36.857142857142854,4,7
2023-07-28,3,A,35,0,0,35.0,35.0,36.857142857142854,4,7
2023-07-28,3,D,35,0,0,35.0,31.0,37.42857142857143,4,7
2023-07-28,2,B,37,0,0,35.0,37.0,37.42857142857143,4,7
2023-07-28,2,C,38,0,0,37.0,53.0,35.285714285714285,4,7
2023-07-28,1,B,55,0,0,38.0,36.0,38.0,4,7
2023-07-28,2,A,52,0,0,55.0,31.0,41.0,4,7
2023-07-28,1,C,72,1,0,52.0,35.0,46.285714285714285,4,7
2023-07-28,1,A,26,0,0,72.0,35.0,45.0,4,7
2023-07-28,1,D,31,0,0,26.0,35.0,44.42857142857143,4,7
2023-07-29,3,B,47,0,0,31.0,37.0,45.857142857142854,5,7
2023-07-29,1,A,30,0,0,47.0,38.0,44.714285714285715,5,7
2023-07-29,3,A,43,0,0,30.0,55.0,43.0,5,7
2023-07-29,1,D,57,1,0,43.0,52.0,43.714285714285715,5,7
2023-07-29,2,A,67,0,0,57.0,72.0,43.0,5,7
2023-07-29,1,B,100,1,0,67.0,26.0,53.57142857142857,5,7
2023-07-29,1,C,57,0,0,100.0,31.0,57.285714285714285,5,7
2023-07-29,2,C,46,0,0,57.0,47.0,57.142857142857146,5,7
2023-07-29,3,C,46,0,0,46.0,30.0,59.42857142857143,5,7
2023-07-29,2,B,55,0,0,46.0,43.0,61.142857142857146,5,7
2023-07-29,3,D,45,0,0,55.0,57.0,59.42857142857143,5,7
2023-07-29,2,D,38,0,0,45.0,67.0,55.285714285714285,5,7
2023-07-30,1,B,63,0,0,38.0,100.0,50.0,6,7
2023-07-30,3,C,46,0,0,63.0,57.0,48.42857142857143,6,7
2023-07-30,3,D,44,0,0,46.0,46.0,48.142857142857146,6,7
2023-07-30,2,B,41,0,0,44.0,46.0,47.42857142857143,6,7
2023-07-30,1,C,58,0,0,41.0,55.0,47.857142857142854,6,7
2023-07-30,2,A,72,0,0,58.0,45.0,51.714285714285715,6,7
2023-07-30,3,A,45,0,0,72.0,38.0,52.714285714285715,6,7
2023-07-30,3,B,73,1,0,45.0,63.0,54.142857142857146,6,7
2023-07-30,2,D,31,0,0,73.0,46.0,52.0,6,7
2023-07-30,2,C,45,0,0,31.0,44.0,52.142857142857146,6,7
2023-07-30,1,D,56,1,0,45.0,41.0,54.285714285714285,6,7
2023-07-30,1,A,24,0,0,56.0,58.0,49.42857142857143,6,7
2023-07-31,1,B,81,1,0,24.0,72.0,50.714285714285715,0,7
2023-07-31,3,D,35,0,0,81.0,45.0,49.285714285714285,0,7
2023-07-31,2,B,28,0,0,35.0,73.0,42.857142857142854,0,7
2023-07-31,1,D,24,0,0,28.0,31.0,41.857142857142854,0,7
2023-07-31,2,D,46,1,0,24.0,45.0,42.0,0,7
2023-07-31,2,A,60,0,0,46.0,56.0,42.57142857142857,0,7
2023-07-31,2,C,43,0,0,60.0,24.0,45.285714285714285,0,7
2023-07-31,3,C,42,0,0,43.0,81.0,39.714285714285715,0,7
2023-07-31,1,C,49,0,0,42.0,35.0,41.714285714285715,0,7
2023-07-31,3,B,33,0,0,49.0,28.0,42.42857142857143,0,7
2023-07-31,1,A,49,1,0,33.0,24.0,46.0,0,7
2023-07-31,3,A,30,0,0,49.0,46.0,43.714285714285715,0,7
2023-08-01,2,B,32,0,0,30.0,60.0,39.714285714285715,1,8
2023-08-01,1,A,34,1,0,32.0,43.0,38.42857142857143,1,8
2023-08-01,3,B,55,1,0,34.0,42.0,40.285714285714285,1,8
2023-08-01,2,D,27,0,0,55.0,49.0,37.142857142857146,1,8
2023-08-01,2,A,51,0,0,27.0,33.0,39.714285714285715,1,8
2023-08-01,2,C,39,0,0,51.0,49.0,38.285714285714285,1,8
2023-08-01,1,D,29,0,0,39.0,30.0,38.142857142857146,1,8
2023-08-01,1,C,64,1,0,29.0,32.0,42.714285714285715,1,8
2023-08-01,3,A,27,0,0,64.0,34.0,41.714285714285715,1,8
2023-08-01,3,C,36,0,0,27.0,55.0,39.0,1,8
2023-08-01,1,B,54,0,0,36.0,27.0,42.857142857142854,1,8
2023-08-01,3,D,40,0,0,54.0,51.0,41.285714285714285,1,8
2023-08-02,3,C,37,0,0,40.0,39.0,41.0,2,8
2023-08-02,1,C,65,1,0,37.0,29.0,46.142857142857146,2,8
2023-08-02,3,A,27,0,0,65.0,64.0,40.857142857142854,2,8
2023-08-02,2,C,37,0,0,27.0,27.0,42.285714285714285,2,8
2023-08-02,1,A,32,0,0,37.0,36.0,41.714285714285715,2,8
2023-08-02,2,B,34,0,0,32.0,54.0,38.857142857142854,2,8
2023-08-02,1,D,32,0,0,34.0,40.0,37.714285714285715,2,8
2023-08-02,3,B,41,0,0,32.0,37.0,38.285714285714285,2,8
2023-08-02,2,A,50,0,0,41.0,65.0,36.142857142857146,2,8
2023-08-02,2,D,30,0,0,50.0,27.0,36.57142857142857,2,8
2023-08-02,3,D,38,0,0,30.0,37.0,36.714285714285715,2,8
2023-08-02,1,B,83,1,0,38.0,32.0,44.0,2,8
2023-08-03,1,B,52,0,0,83.0,34.0,46.57142857142857,3,8
2023-08-03,2,D,26,0,0,52.0,32.0,45.714285714285715,3,8
2023-08-03,3,C,36,0,0,26.0,41.0,45.0,3,8
2023-08-03,2,A,86,1,0,36.0,50.0,50.142857142857146,3,8
2023-08-03,3,B,39,0,0,86.0,30.0,51.42857142857143,3,8
2023-08-03,2,B,39,0,0,39.0,38.0,51.57142857142857,3,8
2023-08-03,1,A,42,1,0,39.0,83.0,45.714285714285715,3,8
2023-08-03,3,D,45,0,0,42.0,52.0,44.714285714285715,3,8
2023-08-03,3,A,34,0,0,45.0,26.0,45.857142857142854,3,8
2023-08-03,2,C,57,1,0,34.0,36.0,48.857142857142854,3,8
2023-08-03,1,D,31,0,0,57.0,86.0,41.0,3,8
2023-08-03,1,C,48,0,0,31.0,39.0,42.285714285714285,3,8
2023-08-04,1,A,30,0,0,48.0,39.0,41.0,4,8
2023-08-04,1,C,50,0,0,30.0,42.0,42.142857142857146,4,8
2023-08-04,3,A,31,0,0,50.0,45.0,40.142857142857146,4,8
2023-08-04,2,C,44,0,0,31.0,34.0,41.57142857142857,4,8
2023-08-04,2,A,52,0,0,44.0,57.0,40.857142857142854,4,8
2023-08-04,1,B,60,0,0,52.0,31.0,45.0,4,8
2023-08-04,2,B,51,1,0,60.0,48.0,45.42857142857143,4,8
2023-08-04,3,D,30,0,0,51.0,30.0,45.42857142857143,4,8
2023-08-04,1,D,28,1,0,30.0,50.0,42.285714285714285,4,8
